,DATE_TIME,lon,lat,pm25_camq,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq2,pm10_camq,PM25_cv,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,season,cbwd,city,class
3344,2015-12-21,115.0353554069222,36.30213730056559,183.23070670714287,1016.1903627651213,-0.7057270767627136,-4.908702755495612,74.89432188404815,0.0,251.90514029317129,344.07578640298277,340.86533279265075,0.23182351162226017,2.140751448645494,4.575443811686751,2.3831370198436677,0.9901652266734756,4,NW,Handan,high
3345,2015-12-21,115.0353554069222,36.34480944546781,184.67262001999998,1016.235957614108,-0.6811014405978645,-4.895261052079704,74.83271593405014,0.0,252.45973157961336,344.9647646049834,341.67860996101115,0.23002341676674676,2.14328465825544,4.601994453717689,2.3945460163822516,0.9863121487573658,4,NW,Handan,high
3346,2015-12-21,115.0353554069222,36.38748159037003,186.9786188733333,1016.2797796684303,-0.6573425099664373,-4.8827128917540055,74.77065068575328,0.0,252.98898117215856,345.7780913449729,342.4220113818334,0.22842403667868474,2.1454060469683895,4.631010374472366,2.4070078850456773,0.9821923648143608,4,NW,Handan,high
3347,2015-12-21,115.0353554069222,36.43015373527225,188.74507050322578,1016.3209982027992,-0.6349700084510245,-4.8714762721115505,74.70857251396326,0.0,253.48019015892444,346.48146445532046,343.06323868549407,0.22711495287022698,2.14694074703487,4.663019305847313,2.4208127898046996,0.9777442322844814,4,NW,Handan,high
3348,2015-12-21,115.0353554069222,36.47282588017446,191.14824504687505,1016.3587406108363,-0.6145378995355936,-4.862001767858448,74.64692406993272,0.0,253.91983288037284,347.0376512088993,343.56716361275255,0.22619394762784917,2.1476967787121066,4.698621845656954,2.436293263910237,0.9728960452780088,4,NW,Handan,high
3349,2015-12-21,115.0353554069222,36.51549802507668,193.62982868999998,1016.392191170627,-0.596574331170974,-4.854725535010134,74.58608397836984,0.0,254.29503241085737,347.4102774796427,343.89937815420643,0.22575723052167918,2.1474837649931695,4.7384390220479995,2.4537966026366265,0.9675716839513673,4,NW,Handan,high
3350,2015-12-21,115.0353554069222,36.5581701699789,195.34149623125,1016.4207202187066,-0.581502579262933,-4.850004545740684,74.52630568927832,0.0,254.5955334448889,347.56913224218977,344.03118923819204,0.22588554375224976,2.146139967335077,4.783019493011811,2.473637806608989,0.9617009865889893,4,NW,Handan,high
3351,2015-12-21,115.0353554069222,36.60084231488111,200.26520615625003,1016.444015545972,-0.5695610339738059,-4.848046574407141,74.46768340055166,0.0,254.8157554873617,347.49600000375705,343.94514037651015,0.22662860299789359,2.1435630952316194,4.832708411453876,2.496036263163234,0.9552346112979451,4,NW,Handan,high
3352,2015-12-21,115.0353554069222,36.64351445978333,199.86442696250003,1016.4621722901609,-0.5607504666142168,-4.848856105726354,74.41017883287049,0.0,254.95625572291854,347.18930346641974,343.63944728344393,0.2279922745369659,2.1397364779430843,4.8874940838541185,2.521046950885309,0.9481614319060688,4,NW,Handan,high
3353,2015-12-21,115.0353554069222,36.68618660468555,205.38709622187503,1016.4756999187199,-0.5548356619564702,-4.85221786885938,74.35373245693272,0.0,255.02394271803232,346.66575273182053,343.12964095357285,0.229933211555185,2.1347413573812806,4.946859306593976,2.5485017299820796,0.9405251670822167,4,NW,Handan,high
3354,2015-12-21,115.0353554069222,36.72885874958777,205.26528283750002,1016.4854313885268,-0.5514116535383072,-4.857728185123034,74.29845559366079,0.0,255.03076929094337,345.95809699293034,342.44654969798506,0.23236344760031327,2.128750144543752,5.0096637524691054,2.5779740102123854,0.9324369702844924,4,NW,Handan,high
3355,2015-12-21,115.0353554069222,36.771530894489985,212.51416769062502,1016.4923585128137,-0.5500193527563383,-4.864865590972302,74.24486721555692,0.0,254.99123125584754,345.10959039982777,341.6311787189239,0.23516358243388977,2.122002835632505,5.074072288428509,2.6087714644559266,0.9240821520804818,4,NW,Handan,high
